Title,Price,Ad URL,Local Folder
"2-к. квартира, 73,8 м², 2/17 эт.",12 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_738_m_217_et._3582188751,"dataset_images/2-к. квартира, 73,8 м², 2-17 эт."
"1-к. квартира, 22 м², 5/8 эт.",4 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_22_m_58_et._3592397413,"dataset_images/1-к. квартира, 22 м², 5-8 эт."
"Квартира-студия, 27 м², 3/5 эт.",6 210 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_27_m_35_et._3493690030,"dataset_images/Квартира-студия, 27 м², 3-5 эт."
"Квартира-студия, 26,2 м², 2/4 эт.",7 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_262_m_24_et._3691432145,"dataset_images/Квартира-студия, 26,2 м², 2-4 эт."
"2-к. квартира, 34,1 м², 2/2 эт.",2 500 000 ₽,https://www.avito.ru/vyborg/kvartiry/2-k._kvartira_341_m_22_et._2757715966,"dataset_images/2-к. квартира, 34,1 м², 2-2 эт."
"Квартира-студия, 14 м², 3/6 эт.",3 460 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_14_m_36_et._3790330396,"dataset_images/Квартира-студия, 14 м², 3-6 эт."
"Квартира-студия, 25,5 м², 2/5 эт.",4 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_255_m_25_et._3898323199,"dataset_images/Квартира-студия, 25,5 м², 2-5 эт."
"Квартира-студия, 30 м², 2/6 эт.",4 778 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_30_m_26_et._3659162266,"dataset_images/Квартира-студия, 30 м², 2-6 эт."
"1-к. квартира, 41 м², 15/17 эт.",6 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_41_m_1517_et._4193929736,"dataset_images/1-к. квартира, 41 м², 15-17 эт."
"3-к. квартира, 65,8 м², 4/9 эт.",7 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_658_m_49_et._3781487712,"dataset_images/3-к. квартира, 65,8 м², 4-9 эт."
"3-к. квартира, 97,5 м², 3/5 эт.",15 990 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_975_m_35_et._3734633896,"dataset_images/3-к. квартира, 97,5 м², 3-5 эт."
"Квартира-студия, 30 м², 2/5 эт.",4 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_30_m_25_et._3689145948,"dataset_images/Квартира-студия, 30 м², 2-5 эт."
"Квартира-студия, 23,4 м², 2/6 эт.",6 450 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_234_m_26_et._3844442982,"dataset_images/Квартира-студия, 23,4 м², 2-6 эт."
"Квартира-студия, 29 м², 2/5 эт.",4 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_29_m_25_et._3689197477,"dataset_images/Квартира-студия, 29 м², 2-5 эт."
"Квартира-студия, 14 м², 5/5 эт.",3 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_14_m_55_et._3627587229,"dataset_images/Квартира-студия, 14 м², 5-5 эт."
"Квартира-студия, 23,3 м², 10/12 эт.",4 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_233_m_1012_et._3659109634,"dataset_images/Квартира-студия, 23,3 м², 10-12 эт."
"1-к. квартира, 31,3 м², 5/5 эт.",6 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_313_m_55_et._3717367804,"dataset_images/1-к. квартира, 31,3 м², 5-5 эт."
"Квартира-студия, 28 м², 3/7 эт.",5 490 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_28_m_37_et._3687592777,"dataset_images/Квартира-студия, 28 м², 3-7 эт."
"1-к. квартира, 35,8 м², 6/16 эт.",9 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_358_m_616_et._1206962848,"dataset_images/1-к. квартира, 35,8 м², 6-16 эт."
"Квартира-студия, 20,3 м², 2/4 эт.",5 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_203_m_24_et._3715436970,"dataset_images/Квартира-студия, 20,3 м², 2-4 эт."
"3-к. квартира, 56,6 м², 3/9 эт.",8 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_566_m_39_et._3739671025,"dataset_images/3-к. квартира, 56,6 м², 3-9 эт."
"1-к. квартира, 31,2 м², 1/5 эт.",5 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_312_m_15_et._3707811010,"dataset_images/1-к. квартира, 31,2 м², 1-5 эт."
"Квартира-студия, 23,2 м², 2/5 эт.",5 780 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_232_m_25_et._4113789151,"dataset_images/Квартира-студия, 23,2 м², 2-5 эт."
"1-к. квартира, 30,9 м², 4/5 эт.",6 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_309_m_45_et._3761490204,"dataset_images/1-к. квартира, 30,9 м², 4-5 эт."
"1-к. квартира, 30 м², 5/7 эт.",6 550 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_30_m_57_et._3813633810,"dataset_images/1-к. квартира, 30 м², 5-7 эт."
"Квартира-студия, 16,9 м², 2/4 эт.",4 780 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_169_m_24_et._3878296375,"dataset_images/Квартира-студия, 16,9 м², 2-4 эт."
"Квартира-студия, 19 м², 1/4 эт.",3 990 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_19_m_14_et._3560859046,"dataset_images/Квартира-студия, 19 м², 1-4 эт."
"Квартира-студия, 29 м², 2/5 эт.",4 250 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_29_m_25_et._3689575285,"dataset_images/Квартира-студия, 29 м², 2-5 эт."
"2-к. квартира, 48,9 м², 7/9 эт.",11 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_489_m_79_et._3637050723,"dataset_images/2-к. квартира, 48,9 м², 7-9 эт."
"3-к. квартира, 72 м², 10/16 эт.",10 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_72_m_1016_et._3895882872,"dataset_images/3-к. квартира, 72 м², 10-16 эт."
"Квартира-студия, 24,4 м², 6/25 эт.",4 500 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_244_m_625_et._4113760852,"dataset_images/Квартира-студия, 24,4 м², 6-25 эт."
"Квартира-студия, 28,9 м², 21/23 эт.",5 390 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_289_m_2123_et._3448717488,"dataset_images/Квартира-студия, 28,9 м², 21-23 эт."
"Квартира-студия, 19 м², 3/4 эт.",4 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_19_m_34_et._3520907338,"dataset_images/Квартира-студия, 19 м², 3-4 эт."
"1-к. квартира, 34 м², 6/10 эт.",8 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_34_m_610_et._3823879607,"dataset_images/1-к. квартира, 34 м², 6-10 эт."
"3-к. квартира, 63 м², 6/9 эт.",9 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_63_m_69_et._3789914272,"dataset_images/3-к. квартира, 63 м², 6-9 эт."
"Квартира-студия, 26 м², 2/5 эт.",4 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_26_m_25_et._3658757656,"dataset_images/Квартира-студия, 26 м², 2-5 эт."
"1-к. квартира, 44 м², 8/9 эт.",14 994 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_44_m_89_et._3819654927,"dataset_images/1-к. квартира, 44 м², 8-9 эт."
"1-к. квартира, 37 м², 7/22 эт.",8 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_37_m_722_et._3812781420,"dataset_images/1-к. квартира, 37 м², 7-22 эт."
"Квартира-студия, 21 м², 2/3 эт.",5 940 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_21_m_23_et._3774417372,"dataset_images/Квартира-студия, 21 м², 2-3 эт."
"Квартира-студия, 23 м², 3/5 эт.",5 100 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_23_m_35_et._3669850033,"dataset_images/Квартира-студия, 23 м², 3-5 эт."
"1-к. квартира, 32 м², 6/12 эт.",7 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_612_et._3615292127,"dataset_images/1-к. квартира, 32 м², 6-12 эт."
"Квартира-студия, 22 м², 7/19 эт.",3 900 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_22_m_719_et._3747744541,"dataset_images/Квартира-студия, 22 м², 7-19 эт."
"Квартира-студия, 24,6 м², 11/17 эт.",4 300 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_246_m_1117_et._3780058581,"dataset_images/Квартира-студия, 24,6 м², 11-17 эт."
"1-к. квартира, 30,1 м², 1/2 эт.",1 100 000 ₽,https://www.avito.ru/kirishi/kvartiry/1-k._kvartira_301_m_12_et._3670624511,"dataset_images/1-к. квартира, 30,1 м², 1-2 эт."
"1-к. квартира, 32 м², 1/13 эт.",5 300 000 ₽,https://www.avito.ru/kudrovo/kvartiry/1-k._kvartira_32_m_113_et._3843843393,"dataset_images/1-к. квартира, 32 м², 1-13 эт."
"Квартира-студия, 24 м², 3/6 эт.",4 850 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_36_et._3659255886,"dataset_images/Квартира-студия, 24 м², 3-6 эт."
"3-к. квартира, 116,3 м², 15/17 эт.",26 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_1163_m_1517_et._3947822114,"dataset_images/3-к. квартира, 116,3 м², 15-17 эт."
"3-к. квартира, 91 м², 2/7 эт.",26 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_91_m_27_et._3878056717,"dataset_images/3-к. квартира, 91 м², 2-7 эт."
"Квартира-студия, 29 м², 2/5 эт.",4 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_29_m_25_et._3659592915,"dataset_images/Квартира-студия, 29 м², 2-5 эт."
"Квартира-студия, 23 м², 2/7 эт.",4 800 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_23_m_27_et._4194325629,"dataset_images/Квартира-студия, 23 м², 2-7 эт."
"Квартира-студия, 23,8 м², 2/7 эт.",6 350 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_238_m_27_et._3737626417,"dataset_images/Квартира-студия, 23,8 м², 2-7 эт."
"1-к. квартира, 38,2 м², 4/7 эт.",6 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_382_m_47_et._3824156068,"dataset_images/1-к. квартира, 38,2 м², 4-7 эт."
"2-к. квартира, 43 м², 4/9 эт.",12 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_43_m_49_et._3708176509,"dataset_images/2-к. квартира, 43 м², 4-9 эт."
"2-к. квартира, 60,8 м², 12/17 эт.",43 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_608_m_1217_et._3739902498,"dataset_images/2-к. квартира, 60,8 м², 12-17 эт."
"1-к. квартира, 31,7 м², 5/5 эт.",4 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_317_m_55_et._3559966697,"dataset_images/1-к. квартира, 31,7 м², 5-5 эт."
"2-к. квартира, 61,4 м², 3/5 эт.",9 900 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_614_m_35_et._3737573560,"dataset_images/2-к. квартира, 61,4 м², 3-5 эт."
"2-к. квартира, 44,3 м², 2/5 эт.",6 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_443_m_25_et._3623821699,"dataset_images/2-к. квартира, 44,3 м², 2-5 эт."
"3-к. квартира, 62,3 м², 4/9 эт.",9 400 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_623_m_49_et._3597341546,"dataset_images/3-к. квартира, 62,3 м², 4-9 эт."
"1-к. квартира, 36,4 м², 22/24 эт.",8 999 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_364_m_2224_et._3736948219,"dataset_images/1-к. квартира, 36,4 м², 22-24 эт."
"1-к. квартира, 29,3 м², 1/5 эт.",4 750 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_293_m_15_et._3643714241,"dataset_images/1-к. квартира, 29,3 м², 1-5 эт."
"2-к. квартира, 42,3 м², 5/9 эт.",8 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_423_m_59_et._3827879390,"dataset_images/2-к. квартира, 42,3 м², 5-9 эт."
"1-к. квартира, 31 м², 2/7 эт.",5 700 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_27_et._3741581309,"dataset_images/1-к. квартира, 31 м², 2-7 эт."
"1-к. квартира, 30,2 м², 3/9 эт.",5 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_302_m_39_et._2348739065,"dataset_images/1-к. квартира, 30,2 м², 3-9 эт."
"3-к. квартира, 67,1 м², 5/5 эт.",14 600 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_671_m_55_et._3783433634,"dataset_images/3-к. квартира, 67,1 м², 5-5 эт."
"1-к. квартира, 38,4 м², 5/12 эт.",6 990 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_384_m_512_et._3590877651,"dataset_images/1-к. квартира, 38,4 м², 5-12 эт."
"3-к. квартира, 71,3 м², 7/9 эт.",11 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_713_m_79_et._2790493330,"dataset_images/3-к. квартира, 71,3 м², 7-9 эт."
"1-к. квартира, 32,4 м², 4/25 эт.",6 690 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_324_m_425_et._3574865023,"dataset_images/1-к. квартира, 32,4 м², 4-25 эт."
"Квартира-студия, 28 м², 6/19 эт.",5 150 000 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_28_m_619_et._3824408249,"dataset_images/Квартира-студия, 28 м², 6-19 эт."
"3-к. квартира, 56,4 м², 2/5 эт.",4 100 000 ₽,https://www.avito.ru/leningradskaya_oblast_nikolskoe/kvartiry/3-k._kvartira_564_m_25_et._3833869797,"dataset_images/3-к. квартира, 56,4 м², 2-5 эт."
"1-к. квартира, 29,1 м², 4/9 эт.",5 550 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_291_m_49_et._3527864359,"dataset_images/1-к. квартира, 29,1 м², 4-9 эт."
"Апартаменты-студия, 28,2 м², 16/18 эт.",6 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_282_m_1618_et._3744762784,"dataset_images/Апартаменты-студия, 28,2 м², 16-18 эт."
"1-к. квартира, 38 м², 9/9 эт.",6 000 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_38_m_99_et._3759619890,"dataset_images/1-к. квартира, 38 м², 9-9 эт."
"1-к. квартира, 28,9 м², 8/9 эт.",5 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_289_m_89_et._3718997848,"dataset_images/1-к. квартира, 28,9 м², 8-9 эт."
"2-к. квартира, 52 м², 2/15 эт.",7 400 000 ₽,https://www.avito.ru/murino/kvartiry/2-k._kvartira_52_m_215_et._3834378860,"dataset_images/2-к. квартира, 52 м², 2-15 эт."
"Квартира-студия, 32 м², 1/4 эт.",4 550 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_32_m_14_et._3689285894,"dataset_images/Квартира-студия, 32 м², 1-4 эт."
"1-к. квартира, 33,5 м², 7/9 эт.",8 300 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_335_m_79_et._3643949205,"dataset_images/1-к. квартира, 33,5 м², 7-9 эт."
"1-к. квартира, 40,9 м², 10/16 эт.",11 200 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_409_m_1016_et._3828305228,"dataset_images/1-к. квартира, 40,9 м², 10-16 эт."
"1-к. квартира, 39 м², 9/16 эт.",7 999 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_39_m_916_et._3883810526,"dataset_images/1-к. квартира, 39 м², 9-16 эт."
"Квартира-студия, 25,2 м², 7/24 эт.",4 259 999 ₽,https://www.avito.ru/murino/kvartiry/kvartira-studiya_252_m_724_et._3636351516,"dataset_images/Квартира-студия, 25,2 м², 7-24 эт."
"Квартира-студия, 27 м², 11/15 эт.",5 099 999 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_27_m_1115_et._3782680196,"dataset_images/Квартира-студия, 27 м², 11-15 эт."
"3-к. квартира, 75 м², 6/7 эт.",35 500 000 ₽,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_75_m_67_et._3533253591,"dataset_images/3-к. квартира, 75 м², 6-7 эт."
